id,fips,stname,st_code,year,temp_farenheit,temp_celcius
3050,31,Nebraska, NE,1945,47.66666667,8.703703704
3051,31,Nebraska, NE,1946,50.44166667,10.24537037
3052,31,Nebraska, NE,1947,48.30833333,9.060185185
3053,31,Nebraska, NE,1948,48.25,9.027777778
3054,31,Nebraska, NE,1949,47.63333333,8.685185185
3055,31,Nebraska, NE,1950,46.33333333,7.962962963
3056,31,Nebraska, NE,1951,45.5,7.5
3057,31,Nebraska, NE,1952,48.625,9.236111111
3058,31,Nebraska, NE,1953,50.23333333,10.12962963
3059,31,Nebraska, NE,1954,50.76666667,10.42592593
3060,31,Nebraska, NE,1955,48.24166667,9.023148148
3061,31,Nebraska, NE,1956,49.275,9.597222222
3062,31,Nebraska, NE,1957,47.95833333,8.865740741
3063,31,Nebraska, NE,1958,47.85833333,8.810185185
3064,31,Nebraska, NE,1959,47.975,8.875
3065,31,Nebraska, NE,1960,46.95,8.305555556
3066,31,Nebraska, NE,1961,47.725,8.736111111
3067,31,Nebraska, NE,1962,48.15,8.972222222
3068,31,Nebraska, NE,1963,50.06666667,10.03703704
3069,31,Nebraska, NE,1964,48.59166667,9.217592593
3070,31,Nebraska, NE,1965,47.79166667,8.773148148
3071,31,Nebraska, NE,1966,47.45,8.583333333
3072,31,Nebraska, NE,1967,48.025,8.902777778
3073,31,Nebraska, NE,1968,48.01666667,8.898148148
3074,31,Nebraska, NE,1969,47.36666667,8.537037037
3075,31,Nebraska, NE,1970,48.25,9.027777778
3076,31,Nebraska, NE,1971,48.025,8.902777778
3077,31,Nebraska, NE,1972,47.2,8.444444444
3078,31,Nebraska, NE,1973,48.65833333,9.25462963
3079,31,Nebraska, NE,1974,49.24166667,9.578703704
3080,31,Nebraska, NE,1975,47.73333333,8.740740741
3081,31,Nebraska, NE,1976,48.96666667,9.425925926
3082,31,Nebraska, NE,1977,49.80833333,9.893518519
3083,31,Nebraska, NE,1978,46.125,7.847222222
3084,31,Nebraska, NE,1979,46.51666667,8.064814815
3085,31,Nebraska, NE,1980,49.5,9.722222222
3086,31,Nebraska, NE,1981,50.46666667,10.25925926
3087,31,Nebraska, NE,1982,47.03333333,8.351851852
3088,31,Nebraska, NE,1983,47.90833333,8.837962963
3089,31,Nebraska, NE,1984,48.24166667,9.023148148
3090,31,Nebraska, NE,1985,46.75833333,8.199074074
3091,31,Nebraska, NE,1986,50.25,10.13888889
3092,31,Nebraska, NE,1987,50.79166667,10.43981481
3093,31,Nebraska, NE,1988,49.59166667,9.773148148
3094,31,Nebraska, NE,1989,47.98333333,8.87962963
3095,31,Nebraska, NE,1990,49.99166667,9.99537037
3096,31,Nebraska, NE,1991,50.11666667,10.06481481
3097,31,Nebraska, NE,1992,48.925,9.402777778
3098,31,Nebraska, NE,1993,45.99166667,7.773148148
3099,31,Nebraska, NE,1994,49.23333333,9.574074074
3100,31,Nebraska, NE,1995,48.55833333,9.199074074
3101,31,Nebraska, NE,1996,46.60833333,8.115740741
3102,31,Nebraska, NE,1997,48.63333333,9.240740741
3103,31,Nebraska, NE,1998,50.60833333,10.33796296
3104,31,Nebraska, NE,1999,50.975,10.54166667
3105,31,Nebraska, NE,2000,49.925,9.958333333
3106,31,Nebraska, NE,2001,50.33333333,10.18518519
3107,31,Nebraska, NE,2002,50.00833333,10.00462963
3108,31,Nebraska, NE,2003,49.78333333,9.87962963
3109,31,Nebraska, NE,2004,49.80833333,9.893518519
3110,31,Nebraska, NE,2005,50.7,10.38888889
3111,31,Nebraska, NE,2006,51.10833333,10.61574074
3112,31,Nebraska, NE,2007,49.95833333,9.976851852
3113,31,Nebraska, NE,2008,47.69166667,8.717592593
3114,31,Nebraska, NE,2009,47.6,8.666666667
3115,31,Nebraska, NE,2010,49.34166667,9.634259259
3116,31,Nebraska, NE,2011,48.78333333,9.324074074
3117,31,Nebraska, NE,2012,52.71666667,11.50925926
3118,31,Nebraska, NE,2013,48.45833333,9.143518519
3119,31,Nebraska, NE,2014,48.01666667,8.898148148
3120,31,Nebraska, NE,2015,50.80833333,10.44907407
3121,31,Nebraska, NE,2016,51.65,10.91666667
3122,31,Nebraska, NE,2017,50.675,10.375
3123,31,Nebraska, NE,2018,48.25833333,9.032407407
3124,31,Nebraska, NE,2019,47.475,8.597222222
3125,32,Nevada, NV,1895,48.23333333,9.018518519
3126,32,Nevada, NV,1896,49.75,9.861111111
3127,32,Nevada, NV,1897,48.71666667,9.287037037
3128,32,Nevada, NV,1898,48.51666667,9.175925926
3129,32,Nevada, NV,1899,48.725,9.291666667
3130,32,Nevada, NV,1900,50.35,10.19444444
3131,32,Nevada, NV,1901,49.83333333,9.907407407
3132,32,Nevada, NV,1902,48.9,9.388888889
3133,32,Nevada, NV,1903,48.13333333,8.962962963
3134,32,Nevada, NV,1904,49.7,9.833333333
3135,32,Nevada, NV,1905,48.6,9.222222222
3136,32,Nevada, NV,1906,48.90833333,9.393518519
3137,32,Nevada, NV,1907,48.90833333,9.393518519
3138,32,Nevada, NV,1908,48.50833333,9.171296296
3139,32,Nevada, NV,1909,49.05,9.472222222
3140,32,Nevada, NV,1910,50.39166667,10.21759259
3141,32,Nevada, NV,1911,47.50833333,8.615740741
3142,32,Nevada, NV,1912,47.61666667,8.675925926
3143,32,Nevada, NV,1913,47.75,8.75
3144,32,Nevada, NV,1914,49.73333333,9.851851852
3145,32,Nevada, NV,1915,49.59166667,9.773148148
3146,32,Nevada, NV,1916,47.7,8.722222222
3147,32,Nevada, NV,1917,48.14166667,8.967592593
3148,32,Nevada, NV,1918,49.375,9.652777778
3149,32,Nevada, NV,1919,49.23333333,9.574074074
3150,32,Nevada, NV,1920,48.93333333,9.407407407
3151,32,Nevada, NV,1921,51.175,10.65277778
3152,32,Nevada, NV,1922,48.025,8.902777778
3153,32,Nevada, NV,1923,48.075,8.930555556
3154,32,Nevada, NV,1924,48.93333333,9.407407407
3155,32,Nevada, NV,1925,49.99166667,9.99537037
3156,32,Nevada, NV,1926,51.525,10.84722222
3157,32,Nevada, NV,1927,49.80833333,9.893518519
3158,32,Nevada, NV,1928,50.00833333,10.00462963
3159,32,Nevada, NV,1929,49.225,9.569444444
3160,32,Nevada, NV,1930,48.73333333,9.296296296
3161,32,Nevada, NV,1931,50.21666667,10.12037037
3162,32,Nevada, NV,1932,48.05833333,8.921296296
3163,32,Nevada, NV,1933,48.725,9.291666667
3164,32,Nevada, NV,1934,52.95833333,11.64351852
3165,32,Nevada, NV,1935,49.11666667,9.509259259
3166,32,Nevada, NV,1936,50.425,10.23611111
3167,32,Nevada, NV,1937,48.68333333,9.268518519
3168,32,Nevada, NV,1938,49.125,9.513888889
3169,32,Nevada, NV,1939,50.39166667,10.21759259
3170,32,Nevada, NV,1940,51.425,10.79166667
3171,32,Nevada, NV,1941,49.025,9.458333333
3172,32,Nevada, NV,1942,48.94166667,9.412037037
3173,32,Nevada, NV,1943,50.29166667,10.16203704
3174,32,Nevada, NV,1944,47.25,8.472222222
3175,32,Nevada, NV,1945,48.55,9.194444444
3176,32,Nevada, NV,1946,49.00833333,9.449074074
3177,32,Nevada, NV,1947,49.53333333,9.740740741
3178,32,Nevada, NV,1948,47.825,8.791666667
3179,32,Nevada, NV,1949,47.61666667,8.675925926
3180,32,Nevada, NV,1950,50.55,10.30555556
3181,32,Nevada, NV,1951,49.15,9.527777778
3182,32,Nevada, NV,1952,48.6,9.222222222
3183,32,Nevada, NV,1953,50.01666667,10.00925926
3184,32,Nevada, NV,1954,50.39166667,10.21759259
3185,32,Nevada, NV,1955,47.79166667,8.773148148
3186,32,Nevada, NV,1956,49.15,9.527777778
3187,32,Nevada, NV,1957,48.75,9.305555556
3188,32,Nevada, NV,1958,50.95833333,10.53240741
3189,32,Nevada, NV,1959,50.34166667,10.18981481
3190,32,Nevada, NV,1960,50.13333333,10.07407407
3191,32,Nevada, NV,1961,49.94166667,9.967592593
3192,32,Nevada, NV,1962,49.55833333,9.75462963
3193,32,Nevada, NV,1963,49.8,9.888888889
3194,32,Nevada, NV,1964,48.1,8.944444444
3195,32,Nevada, NV,1965,48.65,9.25
3196,32,Nevada, NV,1966,50.075,10.04166667
3197,32,Nevada, NV,1967,49.58333333,9.768518519
3198,32,Nevada, NV,1968,49.55833333,9.75462963
3199,32,Nevada, NV,1969,49.73333333,9.851851852
3200,32,Nevada, NV,1970,49.29166667,9.606481481
3201,32,Nevada, NV,1971,48.36666667,9.092592593
3202,32,Nevada, NV,1972,49.35833333,9.643518519
3203,32,Nevada, NV,1973,49.31666667,9.62037037
3204,32,Nevada, NV,1974,50.11666667,10.06481481
3205,32,Nevada, NV,1975,48.25,9.027777778
3206,32,Nevada, NV,1976,49.51666667,9.731481481
3207,32,Nevada, NV,1977,50.30833333,10.1712963
3208,32,Nevada, NV,1978,49.375,9.652777778
3209,32,Nevada, NV,1979,49.63333333,9.796296296
3210,32,Nevada, NV,1980,50.35,10.19444444
3211,32,Nevada, NV,1981,51.825,11.01388889
3212,32,Nevada, NV,1982,48.10833333,8.949074074
3213,32,Nevada, NV,1983,49.45833333,9.699074074
3214,32,Nevada, NV,1984,48.76666667,9.314814815
3215,32,Nevada, NV,1985,48.69166667,9.273148148
3216,32,Nevada, NV,1986,51.45,10.80555556
3217,32,Nevada, NV,1987,50.56666667,10.31481481
3218,32,Nevada, NV,1988,50.675,10.375
3219,32,Nevada, NV,1989,50.14166667,10.0787037
3220,32,Nevada, NV,1990,50.04166667,10.02314815
3221,32,Nevada, NV,1991,49.89166667,9.939814815
3222,32,Nevada, NV,1992,51.35833333,10.75462963
3223,32,Nevada, NV,1993,48.625,9.236111111
3224,32,Nevada, NV,1994,50.76666667,10.42592593
3225,32,Nevada, NV,1995,50.925,10.51388889
3226,32,Nevada, NV,1996,51.54166667,10.85648148
3227,32,Nevada, NV,1997,50.58333333,10.32407407
3228,32,Nevada, NV,1998,49.19166667,9.550925926
3229,32,Nevada, NV,1999,50.575,10.31944444
3230,32,Nevada, NV,2000,51.48333333,10.82407407
3231,32,Nevada, NV,2001,51.55833333,10.86574074
3232,32,Nevada, NV,2002,50.8,10.44444444
3233,32,Nevada, NV,2003,52.24166667,11.24537037
3234,32,Nevada, NV,2004,50.83333333,10.46296296
3235,32,Nevada, NV,2005,50.66666667,10.37037037
3236,32,Nevada, NV,2006,50.79166667,10.43981481
3237,32,Nevada, NV,2007,51.525,10.84722222
3238,32,Nevada, NV,2008,50.41666667,10.23148148
3239,32,Nevada, NV,2009,50.36666667,10.2037037
3240,32,Nevada, NV,2010,50.05,10.02777778
3241,32,Nevada, NV,2011,49.56666667,9.759259259
3242,32,Nevada, NV,2012,52.35833333,11.31018519
3243,32,Nevada, NV,2013,50.49166667,10.27314815
3244,32,Nevada, NV,2014,53.03333333,11.68518519
3245,32,Nevada, NV,2015,52.89166667,11.60648148
3246,32,Nevada, NV,2016,51.93333333,11.07407407
3247,32,Nevada, NV,2017,52.21666667,11.23148148
3248,32,Nevada, NV,2018,52.00833333,11.11574074
3249,32,Nevada, NV,2019,49.80833333,9.893518519
3250,33,New Hampshire, NH,1895,41.53333333,5.296296296
3251,33,New Hampshire, NH,1896,41.6,5.333333333
3252,33,New Hampshire, NH,1897,41.90833333,5.50462963
3253,33,New Hampshire, NH,1898,42.78333333,5.990740741
3254,33,New Hampshire, NH,1899,41.6,5.333333333
3255,33,New Hampshire, NH,1900,42.03333333,5.574074074
3256,33,New Hampshire, NH,1901,41.64166667,5.356481481
3257,33,New Hampshire, NH,1902,41.725,5.402777778
3258,33,New Hampshire, NH,1903,41.525,5.291666667
3259,33,New Hampshire, NH,1904,38.775,3.763888889
3260,33,New Hampshire, NH,1905,40.35,4.638888889
3261,33,New Hampshire, NH,1906,41.61666667,5.342592593
3262,33,New Hampshire, NH,1907,39.79166667,4.328703704
3263,33,New Hampshire, NH,1908,42.29166667,5.717592593
3264,33,New Hampshire, NH,1909,41.56666667,5.314814815
3265,33,New Hampshire, NH,1910,42.06666667,5.592592593
3266,33,New Hampshire, NH,1911,42.04166667,5.578703704
3267,33,New Hampshire, NH,1912,40.825,4.902777778
3268,33,New Hampshire, NH,1913,43.60833333,6.449074074
3269,33,New Hampshire, NH,1914,40.40833333,4.671296296
3270,33,New Hampshire, NH,1915,42.825,6.013888889
3271,33,New Hampshire, NH,1916,41.13333333,5.074074074
3272,33,New Hampshire, NH,1917,38.86666667,3.814814815
3273,33,New Hampshire, NH,1918,40.975,4.986111111
3274,33,New Hampshire, NH,1919,42.69166667,5.939814815
3275,33,New Hampshire, NH,1920,41.35833333,5.199074074
3276,33,New Hampshire, NH,1921,43.68333333,6.490740741
3277,33,New Hampshire, NH,1922,41.99166667,5.550925926
3278,33,New Hampshire, NH,1923,40.81666667,4.898148148
3279,33,New Hampshire, NH,1924,40.66666667,4.814814815
3280,33,New Hampshire, NH,1925,41.64166667,5.356481481
3281,33,New Hampshire, NH,1926,39.325,4.069444444
3282,33,New Hampshire, NH,1927,42.59166667,5.884259259
3283,33,New Hampshire, NH,1928,42.28333333,5.712962963
3284,33,New Hampshire, NH,1929,42.00833333,5.560185185
3285,33,New Hampshire, NH,1930,43,6.111111111
3286,33,New Hampshire, NH,1931,44.10833333,6.726851852
3287,33,New Hampshire, NH,1932,43.15833333,6.199074074
3288,33,New Hampshire, NH,1933,42.3,5.722222222
3289,33,New Hampshire, NH,1934,41.30833333,5.171296296
3290,33,New Hampshire, NH,1935,41.45833333,5.25462963
3291,33,New Hampshire, NH,1936,41.86666667,5.481481481
3292,33,New Hampshire, NH,1937,43.40833333,6.337962963
3293,33,New Hampshire, NH,1938,43.45833333,6.365740741
3294,33,New Hampshire, NH,1939,41.55833333,5.310185185
3295,33,New Hampshire, NH,1940,40.55,4.75
3296,33,New Hampshire, NH,1941,42.83333333,6.018518519
3297,33,New Hampshire, NH,1942,42.95833333,6.087962963
3298,33,New Hampshire, NH,1943,40.85833333,4.921296296
3299,33,New Hampshire, NH,1944,42.075,5.597222222
3300,33,New Hampshire, NH,1945,42.55,5.861111111
3301,33,New Hampshire, NH,1946,43.03333333,6.12962963
3302,33,New Hampshire, NH,1947,42.73333333,5.962962963
3303,33,New Hampshire, NH,1948,42.25,5.694444444
3304,33,New Hampshire, NH,1949,45.075,7.263888889
3305,33,New Hampshire, NH,1950,42.725,5.958333333
3306,33,New Hampshire, NH,1951,43.14166667,6.189814815
3307,33,New Hampshire, NH,1952,43.73333333,6.518518519
3308,33,New Hampshire, NH,1953,45.225,7.347222222
3309,33,New Hampshire, NH,1954,42.69166667,5.939814815
3310,33,New Hampshire, NH,1955,43.025,6.125
3311,33,New Hampshire, NH,1956,41.53333333,5.296296296
3312,33,New Hampshire, NH,1957,43.39166667,6.328703704
3313,33,New Hampshire, NH,1958,41.30833333,5.171296296
3314,33,New Hampshire, NH,1959,43.21666667,6.231481481
3315,33,New Hampshire, NH,1960,42.65,5.916666667
3316,33,New Hampshire, NH,1961,42.85,6.027777778
3317,33,New Hampshire, NH,1962,41.075,5.041666667
3318,33,New Hampshire, NH,1963,41.85,5.472222222
3319,33,New Hampshire, NH,1964,42.15833333,5.643518519
3320,33,New Hampshire, NH,1965,41.63333333,5.351851852
3321,33,New Hampshire, NH,1966,42.33333333,5.740740741
3322,33,New Hampshire, NH,1967,41.64166667,5.356481481
3323,33,New Hampshire, NH,1968,41.76666667,5.425925926
3324,33,New Hampshire, NH,1969,42.71666667,5.953703704
3325,33,New Hampshire, NH,1970,42.325,5.736111111
3326,33,New Hampshire, NH,1971,42.24166667,5.689814815
3327,33,New Hampshire, NH,1972,41.175,5.097222222
3328,33,New Hampshire, NH,1973,44.39166667,6.884259259
3329,33,New Hampshire, NH,1974,42.31666667,5.731481481
3330,33,New Hampshire, NH,1975,43.33333333,6.296296296
3331,33,New Hampshire, NH,1976,41.725,5.402777778
3332,33,New Hampshire, NH,1977,42.74166667,5.967592593
3333,33,New Hampshire, NH,1978,41.16666667,5.092592593
3334,33,New Hampshire, NH,1979,43.475,6.375
3335,33,New Hampshire, NH,1980,41.66666667,5.37037037
3336,33,New Hampshire, NH,1981,43.25,6.25
3337,33,New Hampshire, NH,1982,42.04166667,5.578703704
3338,33,New Hampshire, NH,1983,44.00833333,6.671296296
3339,33,New Hampshire, NH,1984,43.55833333,6.421296296
3340,33,New Hampshire, NH,1985,42.425,5.791666667
3341,33,New Hampshire, NH,1986,42.70833333,5.949074074
3342,33,New Hampshire, NH,1987,43.05833333,6.143518519
3343,33,New Hampshire, NH,1988,42.725,5.958333333
3344,33,New Hampshire, NH,1989,41.71666667,5.398148148
3345,33,New Hampshire, NH,1990,44.95833333,7.199074074
3346,33,New Hampshire, NH,1991,44.525,6.958333333
3347,33,New Hampshire, NH,1992,41.8,5.444444444
3348,33,New Hampshire, NH,1993,42.525,5.847222222
3349,33,New Hampshire, NH,1994,42.70833333,5.949074074
3350,33,New Hampshire, NH,1995,43.275,6.263888889
3351,33,New Hampshire, NH,1996,42.96666667,6.092592593
3352,33,New Hampshire, NH,1997,42.3,5.722222222
3353,33,New Hampshire, NH,1998,45.975,7.763888889
3354,33,New Hampshire, NH,1999,45.39166667,7.439814815
3355,33,New Hampshire, NH,2000,42.99166667,6.106481481
3356,33,New Hampshire, NH,2001,44.575,6.986111111
3357,33,New Hampshire, NH,2002,44.53333333,6.962962963
3358,33,New Hampshire, NH,2003,42.5,5.833333333
3359,33,New Hampshire, NH,2004,42.98333333,6.101851852
3360,33,New Hampshire, NH,2005,44.03333333,6.685185185
3361,33,New Hampshire, NH,2006,45.78333333,7.657407407
3362,33,New Hampshire, NH,2007,43.1,6.166666667
3363,33,New Hampshire, NH,2008,43.85,6.583333333
3364,33,New Hampshire, NH,2009,42.96666667,6.092592593
3365,33,New Hampshire, NH,2010,45.98333333,7.768518519
3366,33,New Hampshire, NH,2011,44.93333333,7.185185185
3367,33,New Hampshire, NH,2012,46.59166667,8.106481481
3368,33,New Hampshire, NH,2013,44.2,6.777777778
3369,33,New Hampshire, NH,2014,43.05,6.138888889
3370,33,New Hampshire, NH,2015,43.61666667,6.453703704
3371,33,New Hampshire, NH,2016,45.73333333,7.62962963
3372,33,New Hampshire, NH,2017,44.93333333,7.185185185
3373,33,New Hampshire, NH,2018,44.45,6.916666667
3374,33,New Hampshire, NH,2019,43.24166667,6.24537037
3375,34,New Jersey, NJ,1895,49.80833333,9.893518519
3376,34,New Jersey, NJ,1896,50.525,10.29166667
3377,34,New Jersey, NJ,1897,50.53333333,10.2962963
3378,34,New Jersey, NJ,1898,51.60833333,10.89351852
3379,34,New Jersey, NJ,1899,50.33333333,10.18518519
3380,34,New Jersey, NJ,1900,51.91666667,11.06481481
3381,34,New Jersey, NJ,1901,49.875,9.930555556
3382,34,New Jersey, NJ,1902,50.575,10.31944444
3383,34,New Jersey, NJ,1903,50.33333333,10.18518519
3384,34,New Jersey, NJ,1904,47.825,8.791666667
3385,34,New Jersey, NJ,1905,49.81666667,9.898148148
3386,34,New Jersey, NJ,1906,51.45833333,10.81018519
3387,34,New Jersey, NJ,1907,48.8,9.333333333
3388,34,New Jersey, NJ,1908,51.25833333,10.69907407
3389,34,New Jersey, NJ,1909,50.575,10.31944444
3390,34,New Jersey, NJ,1910,50.45,10.25
3391,34,New Jersey, NJ,1911,51.26666667,10.7037037
3392,34,New Jersey, NJ,1912,50.04166667,10.02314815
3393,34,New Jersey, NJ,1913,52.80833333,11.56018519
3394,34,New Jersey, NJ,1914,49.83333333,9.907407407
3395,34,New Jersey, NJ,1915,50.975,10.54166667
3396,34,New Jersey, NJ,1916,49.85,9.916666667
3397,34,New Jersey, NJ,1917,48.325,9.069444444
3398,34,New Jersey, NJ,1918,50.43333333,10.24074074
3399,34,New Jersey, NJ,1919,51.55833333,10.86574074
3400,34,New Jersey, NJ,1920,50.05833333,10.03240741
3401,34,New Jersey, NJ,1921,53.04166667,11.68981481
3402,34,New Jersey, NJ,1922,51.41666667,10.78703704
3403,34,New Jersey, NJ,1923,50.61666667,10.34259259
3404,34,New Jersey, NJ,1924,49.375,9.652777778
3405,34,New Jersey, NJ,1925,51.075,10.59722222
3406,34,New Jersey, NJ,1926,48.875,9.375
3407,34,New Jersey, NJ,1927,50.89166667,10.49537037
3408,34,New Jersey, NJ,1928,50.81666667,10.4537037
3409,34,New Jersey, NJ,1929,51.3,10.72222222
3410,34,New Jersey, NJ,1930,51.69166667,10.93981481
3411,34,New Jersey, NJ,1931,53.25833333,11.81018519
3412,34,New Jersey, NJ,1932,52.24166667,11.24537037
3413,34,New Jersey, NJ,1933,51.85833333,11.03240741
3414,34,New Jersey, NJ,1934,50.49166667,10.27314815
3415,34,New Jersey, NJ,1935,50.5,10.27777778
3416,34,New Jersey, NJ,1936,50.95,10.52777778
3417,34,New Jersey, NJ,1937,51.65833333,10.9212963
3418,34,New Jersey, NJ,1938,52.18333333,11.21296296
3419,34,New Jersey, NJ,1939,51.775,10.98611111
3420,34,New Jersey, NJ,1940,48.875,9.375
3421,34,New Jersey, NJ,1941,51.90833333,11.06018519
3422,34,New Jersey, NJ,1942,51.48333333,10.82407407
3423,34,New Jersey, NJ,1943,50.9,10.5
3424,34,New Jersey, NJ,1944,51.49166667,10.8287037
3425,34,New Jersey, NJ,1945,51.525,10.84722222
3426,34,New Jersey, NJ,1946,52.625,11.45833333
3427,34,New Jersey, NJ,1947,51.2,10.66666667
3428,34,New Jersey, NJ,1948,51.26666667,10.7037037
3429,34,New Jersey, NJ,1949,53.85833333,12.14351852
3430,34,New Jersey, NJ,1950,51.06666667,10.59259259
3431,34,New Jersey, NJ,1951,52.13333333,11.18518519
3432,34,New Jersey, NJ,1952,52.5,11.38888889
3433,34,New Jersey, NJ,1953,53.54166667,11.96759259
3434,34,New Jersey, NJ,1954,52.20833333,11.22685185
3435,34,New Jersey, NJ,1955,52.08333333,11.15740741
3436,34,New Jersey, NJ,1956,51.28333333,10.71296296
3437,34,New Jersey, NJ,1957,52.49166667,11.38425926
3438,34,New Jersey, NJ,1958,50.03333333,10.01851852
3439,34,New Jersey, NJ,1959,52.88333333,11.60185185
3440,34,New Jersey, NJ,1960,51.06666667,10.59259259
3441,34,New Jersey, NJ,1961,51.49166667,10.8287037
3442,34,New Jersey, NJ,1962,50.23333333,10.12962963
3443,34,New Jersey, NJ,1963,50.46666667,10.25925926
3444,34,New Jersey, NJ,1964,51.60833333,10.89351852
3445,34,New Jersey, NJ,1965,51.05,10.58333333
3446,34,New Jersey, NJ,1966,51.14166667,10.63425926
3447,34,New Jersey, NJ,1967,50.325,10.18055556
3448,34,New Jersey, NJ,1968,51.31666667,10.73148148
3449,34,New Jersey, NJ,1969,51.25,10.69444444
3450,34,New Jersey, NJ,1970,51.41666667,10.78703704
3451,34,New Jersey, NJ,1971,51.95833333,11.08796296
3452,34,New Jersey, NJ,1972,50.96666667,10.53703704
3453,34,New Jersey, NJ,1973,53.41666667,11.89814815
3454,34,New Jersey, NJ,1974,52.09166667,11.16203704
3455,34,New Jersey, NJ,1975,52.78333333,11.5462963
3456,34,New Jersey, NJ,1976,51.1,10.61111111
3457,34,New Jersey, NJ,1977,51.81666667,11.00925926
3458,34,New Jersey, NJ,1978,50.23333333,10.12962963
3459,34,New Jersey, NJ,1979,51.625,10.90277778
3460,34,New Jersey, NJ,1980,51.63333333,10.90740741
3461,34,New Jersey, NJ,1981,51.48333333,10.82407407
3462,34,New Jersey, NJ,1982,51.41666667,10.78703704
3463,34,New Jersey, NJ,1983,52.625,11.45833333
3464,34,New Jersey, NJ,1984,52.225,11.23611111
3465,34,New Jersey, NJ,1985,52.5,11.38888889
3466,34,New Jersey, NJ,1986,52.275,11.26388889
3467,34,New Jersey, NJ,1987,52.38333333,11.32407407
3468,34,New Jersey, NJ,1988,51.575,10.875
3469,34,New Jersey, NJ,1989,51.46666667,10.81481481
3470,34,New Jersey, NJ,1990,54.45,12.47222222
3471,34,New Jersey, NJ,1991,54.39166667,12.43981481
3472,34,New Jersey, NJ,1992,51.20833333,10.6712963
3473,34,New Jersey, NJ,1993,52.225,11.23611111
3474,34,New Jersey, NJ,1994,52.19166667,11.21759259
3475,34,New Jersey, NJ,1995,52.45833333,11.36574074
3476,34,New Jersey, NJ,1996,51.525,10.84722222
3477,34,New Jersey, NJ,1997,52.05,11.13888889
3478,34,New Jersey, NJ,1998,55.15833333,12.86574074
3479,34,New Jersey, NJ,1999,54.08333333,12.26851852
3480,34,New Jersey, NJ,2000,52.19166667,11.21759259
3481,34,New Jersey, NJ,2001,53.64166667,12.02314815
3482,34,New Jersey, NJ,2002,54.30833333,12.39351852
3483,34,New Jersey, NJ,2003,51.84166667,11.02314815
3484,34,New Jersey, NJ,2004,53.01666667,11.67592593
3485,34,New Jersey, NJ,2005,53.45,11.91666667
3486,34,New Jersey, NJ,2006,54.975,12.76388889
3487,34,New Jersey, NJ,2007,53.58333333,11.99074074
3488,34,New Jersey, NJ,2008,53.625,12.01388889
3489,34,New Jersey, NJ,2009,52.73333333,11.51851852
3490,34,New Jersey, NJ,2010,54.675,12.59722222
3491,34,New Jersey, NJ,2011,54.85833333,12.69907407
3492,34,New Jersey, NJ,2012,55.86666667,13.25925926
3493,34,New Jersey, NJ,2013,53.20833333,11.78240741
3494,34,New Jersey, NJ,2014,51.94166667,11.0787037
3495,34,New Jersey, NJ,2015,53.86666667,12.14814815
3496,34,New Jersey, NJ,2016,54.95,12.75
3497,34,New Jersey, NJ,2017,54.59166667,12.55092593
3498,34,New Jersey, NJ,2018,54.175,12.31944444
3499,34,New Jersey, NJ,2019,54.29166667,12.38425926
3500,35,New Mexico, NM,1895,51.16666667,10.64814815
3501,35,New Mexico, NM,1896,53.79166667,12.10648148
3502,35,New Mexico, NM,1897,52.48333333,11.37962963
3503,35,New Mexico, NM,1898,52.09166667,11.16203704
3504,35,New Mexico, NM,1899,52.50833333,11.39351852
3505,35,New Mexico, NM,1900,53.71666667,12.06481481
3506,35,New Mexico, NM,1901,53.425,11.90277778
3507,35,New Mexico, NM,1902,53.1,11.72222222
3508,35,New Mexico, NM,1903,51.75,10.97222222
3509,35,New Mexico, NM,1904,52.975,11.65277778
3510,35,New Mexico, NM,1905,51.675,10.93055556
3511,35,New Mexico, NM,1906,52.20833333,11.22685185
3512,35,New Mexico, NM,1907,53.175,11.76388889
3513,35,New Mexico, NM,1908,52.08333333,11.15740741
3514,35,New Mexico, NM,1909,52.425,11.34722222
3515,35,New Mexico, NM,1910,54.68333333,12.60185185
3516,35,New Mexico, NM,1911,53.00833333,11.6712963
3517,35,New Mexico, NM,1912,50.75,10.41666667
3518,35,New Mexico, NM,1913,50.975,10.54166667
3519,35,New Mexico, NM,1914,52.85,11.58333333
3520,35,New Mexico, NM,1915,51.35,10.75
3521,35,New Mexico, NM,1916,53.175,11.76388889
3522,35,New Mexico, NM,1917,52.50833333,11.39351852
3523,35,New Mexico, NM,1918,52.25,11.25
3524,35,New Mexico, NM,1919,51.55833333,10.86574074
3525,35,New Mexico, NM,1920,51.95833333,11.08796296
3526,35,New Mexico, NM,1921,53.94166667,12.18981481
3527,35,New Mexico, NM,1922,53.19166667,11.77314815
3528,35,New Mexico, NM,1923,52.125,11.18055556
3529,35,New Mexico, NM,1924,52.25,11.25
3530,35,New Mexico, NM,1925,53.19166667,11.77314815
3531,35,New Mexico, NM,1926,52.5,11.38888889
3532,35,New Mexico, NM,1927,53.93333333,12.18518519
3533,35,New Mexico, NM,1928,52.68333333,11.49074074
3534,35,New Mexico, NM,1929,51.68333333,10.93518519
3535,35,New Mexico, NM,1930,52.20833333,11.22685185
3536,35,New Mexico, NM,1931,52.45833333,11.36574074
3537,35,New Mexico, NM,1932,51.64166667,10.91203704
3538,35,New Mexico, NM,1933,52.925,11.625
3539,35,New Mexico, NM,1934,55.26666667,12.92592593
